Date,Open,High,Low,Volume,Close
2019-08-23,10136.31,10442.44,10078.19,15627023886.0,10407.96
2019-08-22,10142.52,10233.0,9831.46,17097508856.0,10131.06
2019-08-21,10764.57,10798.73,9962.72,19473084768.0,10138.05
2019-08-20,10916.35,10947.04,10618.96,15053082175.0,10763.23
2019-08-19,10350.28,10916.05,10313.2,16038264603.0,10916.05
2019-08-18,10233.01,10487.07,10119.09,12999813869.0,10345.81
2019-08-17,10358.72,10452.63,10086.7,13778035685.0,10231.74
2019-08-16,10319.42,10524.35,9855.48,20228207096.0,10374.34
2019-08-15,10038.42,10437.41,9675.32,22899115082.0,10311.55
2019-08-14,10889.49,10889.56,10028.14,19990838300.0,10051.7
2019-08-13,11385.05,11420.05,10830.33,16681503537.0,10895.83
2019-08-12,11528.19,11528.19,11320.95,13647198229.0,11382.62
2019-08-11,11349.74,11523.58,11248.29,15774371518.0,11523.58
2019-08-10,11861.56,11915.66,11323.9,18125355447.0,11354.02
2019-08-09,11953.47,11970.46,11709.75,18339989960.0,11862.94
2019-08-08,11954.04,11979.42,11556.17,19481591730.0,11966.41
2019-08-07,11476.19,12036.99,11433.7,22194988641.0,11941.97
2019-08-06,11811.54,12273.82,11290.73,23635107660.0,11478.17
2019-08-05,10960.74,11895.09,10960.74,23875988832.0,11805.65
2019-08-04,10821.63,11009.21,10620.28,16530894787.0,10970.18
2019-08-03,10519.28,10946.78,10503.5,15352685061.0,10821.73
2019-08-02,10402.04,10657.95,10371.01,17489094082.0,10518.17
2019-08-01,10077.44,10446.92,9922.02,17165337858.0,10399.67
2019-07-31,9604.05,10085.63,9598.1,16631520648.0,10085.63
2019-07-30,9522.33,9701.76,9437.34,13829811132.0,9607.42
2019-07-29,9548.18,9681.65,9472.95,13791445323.0,9519.15
2019-07-28,9491.63,9575.54,9252.3,13738687093.0,9552.86
2019-07-27,9871.17,10167.32,9411.52,16817809536.0,9477.68
2019-07-26,9913.13,9916.52,9717.98,14495714483.0,9870.3
2019-07-25,9809.1,10154.25,9773.96,15821952090.0,9911.84
2019-07-24,9887.73,9908.8,9614.31,17398734322.0,9811.93
2019-07-23,10346.75,10346.75,9883.59,17851916995.0,9900.77
2019-07-22,10596.95,10651.79,10154.92,16334414913.0,10343.11
2019-07-21,10777.53,10841.89,10389.6,17130580467.0,10599.11
2019-07-20,10525.82,11048.66,10451.28,20206615155.0,10767.14
2019-07-19,10653.96,10716.98,10229.63,20727426310.0,10530.73
2019-07-18,9698.5,10736.84,9376.8,25187024648.0,10666.48
2019-07-17,9471.21,9963.13,9163.13,24569921549.0,9693.8
2019-07-16,10896.65,10996.63,9448.11,24151199070.0,9477.64
2019-07-15,10257.84,11052.77,9992.01,25384047207.0,10895.09
2019-07-14,11381.02,11451.2,10234.58,22486000001.0,10256.06
2019-07-13,11813.13,11841.96,10908.48,21042616384.0,11392.38
2019-07-12,11354.3,11905.49,11179.14,23534692797.0,11815.99
2019-07-11,12139.71,12144.62,11158.92,28595327690.0,11358.66
2019-07-10,12571.54,13129.53,11710.98,33627574244.0,12156.51
2019-07-09,12284.33,12779.13,12233.26,28167921523.0,12573.81
2019-07-08,11446.6,12345.83,11393.37,23482551458.0,12285.96
2019-07-07,11217.62,11541.62,11148.8,19369044277.0,11450.85
2019-07-06,10982.54,11620.96,10982.54,21092024306.0,11208.55
2019-07-05,11203.1,11395.66,10874.96,23838480210.0,10978.46
2019-07-04,11972.72,12006.08,11166.57,25920294033.0,11215.44
2019-07-03,10818.16,11968.08,10818.16,30796494294.0,11961.27
2019-07-02,10588.68,10912.19,9737.88,31015895223.0,10801.68
2019-07-01,10796.93,11206.44,10089.31,29378589324.0,10583.13
2019-06-30,11931.99,12178.38,10799.01,27256473494.0,10817.16
2019-06-29,12400.76,12400.91,11508.38,29923961128.0,11959.37
2019-06-28,11162.17,12445.17,10914.5,35087757766.0,12407.33
2019-06-27,13017.13,13311.14,10491.85,39977475223.0,11182.81
2019-06-26,11778.58,13796.49,11755.6,45105733173.0,13016.23
2019-06-25,11007.2,11790.92,11007.2,24879684533.0,11790.92
2019-06-24,10853.74,11065.9,10610.43,19271652365.0,11011.1
2019-06-23,10696.69,11246.14,10556.1,20998326502.0,10855.37
2019-06-22,10175.92,11157.35,10107.04,29995204861.0,10701.69
2019-06-21,9525.07,10144.56,9525.07,20624008643.0,10144.56
2019-06-20,9273.06,9594.42,9232.48,17846823784.0,9527.16
2019-06-19,9078.73,9299.62,9070.4,15546809946.0,9273.52
2019-06-18,9335.47,9348.37,9004.9,15848210536.0,9081.76
2019-06-17,8988.92,9416.41,8988.92,15562951919.0,9320.35
2019-06-16,8841.44,9335.87,8814.56,23348550311.0,8994.49
2019-06-15,8689.75,8859.13,8618.4,18371033226.0,8838.38
2019-06-14,8230.9,8710.64,8183.39,19831162906.0,8693.83
2019-06-13,8145.55,8311.57,8087.06,18669407147.0,8230.92
2019-06-12,7925.43,8196.65,7862.36,19034432883.0,8145.86
2019-06-11,8004.24,8026.39,7772.8,17107279932.0,7927.71
2019-06-10,7692.28,8031.91,7586.73,18689275117.0,8000.33
2019-06-09,7949.67,7975.97,7583.22,16610726547.0,7688.08
2019-06-08,8036.77,8076.89,7837.61,16522722810.0,7954.13
2019-06-07,7826.9,8126.15,7788.37,19141423231.0,8043.95
2019-06-06,7819.63,7937.34,7571.47,19474611077.0,7822.02
2019-06-05,7704.34,7901.85,7668.67,21760923463.0,7824.23
2019-06-04,8210.99,8210.99,7564.49,24609731549.0,7707.77
2019-06-03,8741.75,8743.5,8204.19,22004511436.0,8209.0
2019-06-02,8565.47,8809.3,8561.24,20266216022.0,8742.96
2019-06-01,8573.84,8625.6,8481.58,22488303544.0,8564.02
2019-05-31,8320.29,8586.66,8172.55,25365190957.0,8574.5
2019-05-30,8661.76,9008.31,8221.27,29246528551.0,8319.47
2019-05-29,8718.59,8755.85,8482.73,23473479966.0,8659.49
2019-05-28,8802.76,8807.02,8634.72,24226919267.0,8719.96
2019-05-27,8674.07,8907.17,8668.71,27949839564.0,8805.78
2019-05-26,8055.21,8687.52,7924.67,26677970091.0,8673.22
2019-05-25,7991.89,8117.93,7965.98,22256813107.0,8052.54
2019-05-24,7881.7,8140.72,7824.45,25919126991.0,7987.37
2019-05-23,7677.27,7943.79,7533.2,24457107820.0,7881.85
2019-05-22,7956.29,7997.61,7615.99,24719473175.0,7680.07
2019-05-21,7977.97,8062.17,7843.34,25127245056.0,7963.33
2019-05-20,8196.92,8200.97,7678.78,23843404340.0,7978.31
2019-05-19,7267.96,8261.94,7267.96,25902422040.0,8197.69
2019-05-18,7341.66,7447.27,7251.5,21354286562.0,7271.21
2019-05-17,7886.93,7929.15,7038.12,30066644905.0,7343.9
2019-05-16,8194.5,8320.82,7729.61,33167197581.0,7884.91
2019-05-15,7989.37,8216.42,7899.11,28344112920.0,8205.17
2019-05-14,7807.88,8268.71,7696.39,32031452227.0,7994.42
2019-05-13,6971.18,8047.41,6898.28,28677672181.0,7814.92
2019-05-12,7203.51,7503.87,6815.77,27773333680.0,6972.37
2019-05-11,6379.67,7333.0,6375.7,28867562329.0,7204.77
2019-05-10,6175.82,6434.62,6161.52,19419875368.0,6378.85
2019-05-09,5982.32,6183.04,5982.32,16784645411.0,6174.53
2019-05-08,5849.48,5989.98,5794.72,15320605300.0,5982.46
2019-05-07,5745.6,5988.18,5741.4,18026409033.0,5829.5
2019-05-06,5791.69,5802.96,5653.69,15737171804.0,5746.81
2019-05-05,5831.07,5833.86,5708.04,14808830723.0,5795.71
2019-05-04,5769.2,5886.89,5645.47,17567780766.0,5831.17
2019-05-03,5505.55,5865.88,5490.2,18720780006.0,5768.29
2019-05-02,5402.42,5522.26,5394.22,14644460907.0,5505.28
2019-05-01,5350.91,5418.0,5347.65,13679528236.0,5402.7
2019-04-30,5247.73,5363.26,5224.19,13878964574.0,5350.73
2019-04-29,5284.86,5311.27,5216.49,13735490672.0,5247.35
2019-04-28,5271.75,5326.23,5255.68,12819992056.0,5285.14
2019-04-27,5279.47,5310.75,5233.64,13111274675.0,5268.29
2019-04-26,5210.3,5383.63,5177.37,16812108040.0,5279.35
2019-04-25,5466.52,5542.24,5181.34,15330283408.0,5210.52
2019-04-24,5571.51,5642.04,5418.26,17048033399.0,5464.87
2019-04-23,5399.37,5633.8,5389.41,15867308108.0,5572.36
2019-04-22,5312.49,5422.69,5280.28,14601631648.0,5399.37
2019-04-21,5335.88,5359.92,5257.34,13731844223.0,5314.53
2019-04-20,5304.16,5358.49,5295.88,13169647522.0,5337.89
2019-04-19,5298.15,5336.68,5233.33,13780238655.0,5303.81
2019-04-18,5251.48,5319.99,5250.51,13256489918.0,5298.39
2019-04-17,5236.14,5274.28,5219.21,12438480677.0,5251.94
2019-04-16,5066.58,5238.95,5055.19,11618660197.0,5235.56
2019-04-15,5167.32,5196.61,5024.07,12290155061.0,5067.11
2019-04-14,5095.76,5184.02,5053.57,10391952498.0,5167.72
2019-04-13,5088.85,5127.12,5061.59,10823289598.0,5096.59
2019-04-12,5061.2,5103.27,4955.85,13675206312.0,5089.54
2019-04-11,5325.08,5354.23,5017.3,16555616019.0,5064.49
2019-04-10,5204.11,5421.65,5193.38,15504590933.0,5324.55
2019-04-09,5289.92,5289.92,5167.42,14722104361.0,5204.96
2019-04-08,5199.84,5318.84,5148.21,17154113634.0,5289.77
2019-04-07,5062.79,5235.19,5050.41,16655416140.0,5198.9
2019-04-06,5036.79,5205.82,4992.22,16929795194.0,5059.82
2019-04-05,4922.81,5053.51,4919.49,16837325387.0,5036.68
2019-04-04,4971.31,5063.16,4836.79,18251810240.0,4922.8
2019-04-03,4879.96,5307.0,4876.62,22899891582.0,4973.02
2019-04-02,4156.92,4905.95,4155.32,21315047816.0,4879.88
2019-04-01,4105.36,4164.95,4096.9,10157794171.0,4158.18
2019-03-31,4105.46,4113.02,4094.1,9045122443.0,4105.4
2019-03-30,4092.14,4296.81,4053.91,9732688060.0,4106.66
2019-03-29,4068.3,4113.5,4034.1,10918665557.0,4098.37
2019-03-28,4087.58,4094.9,4040.27,9353915899.0,4069.11
2019-03-27,3984.24,4087.07,3977.81,10897131934.0,4087.07
2019-03-26,3969.23,3985.08,3944.75,10707678815.0,3985.08
2019-03-25,4024.11,4038.84,3934.03,10359818883.0,3963.07
2019-03-24,4035.16,4040.7,4006.19,9144851065.0,4022.17
2019-03-23,4022.71,4049.88,4015.96,9578850549.0,4035.83
2019-03-22,4028.51,4053.91,4021.54,9252935969.0,4023.97
2019-03-21,4083.95,4097.36,4005.15,10831212662.0,4029.33
2019-03-20,4070.79,4089.46,4031.11,10175916388.0,4087.48
2019-03-19,4032.69,4082.22,4023.81,9344919956.0,4071.19
2019-03-18,4029.97,4071.56,4009.12,9646954186.0,4032.51
2019-03-17,4047.72,4054.12,4006.41,8221625400.0,4025.23
2019-03-16,3963.9,4077.04,3961.66,9856166973.0,4048.73
2019-03-15,3926.66,3968.54,3914.02,9394210605.0,3960.91
2019-03-14,3905.58,3946.5,3901.3,10480789570.0,3924.37
2019-03-13,3913.05,3926.6,3891.9,9469184841.0,3906.72
2019-03-12,3903.76,3926.89,3863.56,9809887079.0,3909.16
2019-03-11,3953.74,3966.38,3889.24,10125901903.0,3905.23
2019-03-10,3966.17,3966.17,3924.38,9713267607.0,3951.6
2019-03-09,3894.55,3987.24,3892.39,10796103518.0,3963.31
2019-03-08,3913.23,3950.43,3875.23,10638638944.0,3901.13
2019-03-07,3903.38,3939.37,3894.11,9584165519.0,3911.48
2019-03-06,3897.08,3919.51,3871.46,9175291529.0,3903.94
2019-03-05,3759.83,3903.92,3745.18,10174126415.0,3896.38
2019-03-04,3845.09,3867.38,3733.75,9029175788.0,3761.56
2019-03-03,3862.27,3875.48,3836.91,7253558152.0,3847.18
2019-03-02,3855.32,3874.61,3832.13,7578786076.0,3864.42
2019-03-01,3853.76,3907.8,3851.69,7661247975.0,3859.58
2019-02-28,3848.26,3906.06,3845.82,8399767798.0,3854.79
2019-02-27,3857.48,3888.8,3787.06,8301309684.0,3851.05
2019-02-26,3878.7,3891.58,3837.99,7931218996.0,3854.36
2019-02-25,3807.0,3913.71,3807.0,9318796067.0,3882.7
2019-02-24,4145.46,4210.64,3793.71,10794227451.0,3810.43
2019-02-23,3998.92,4166.29,3968.73,8922258316.0,4142.53
2019-02-22,3952.41,4006.54,3950.82,7826525254.0,4005.53
2019-02-21,4000.26,4010.01,3940.11,7775128102.0,3954.12
2019-02-20,3946.69,4000.49,3926.25,8693373948.0,3999.82
2019-02-19,3911.66,4010.88,3908.15,9933626655.0,3947.09
2019-02-18,3671.37,3936.67,3669.98,9908216640.0,3915.71
2019-02-17,3633.36,3680.54,3619.18,7039512503.0,3673.84
2019-02-16,3615.27,3652.84,3615.27,5934744052.0,3629.79
2019-02-15,3617.37,3647.8,3608.21,6091952231.0,3620.81
2019-02-14,3631.17,3646.26,3607.7,6271044418.0,3616.88
2019-02-13,3653.6,3669.75,3617.25,6438903823.0,3632.07
2019-02-12,3642.75,3668.59,3618.56,6480384532.0,3653.53
2019-02-11,3695.61,3695.61,3642.29,6277056434.0,3648.43
2019-02-10,3673.2,3695.04,3640.98,6282256903.0,3690.19
2019-02-09,3671.59,3679.94,3646.56,6158833645.0,3671.2
2019-02-08,3401.38,3695.61,3391.02,7735623101.0,3666.78
2019-02-07,3414.93,3427.95,3394.22,5004962683.0,3399.47
2019-02-06,3469.09,3469.09,3398.57,5482196038.0,3413.77
2019-02-05,3454.95,3478.15,3451.94,5227549545.0,3466.36
2019-02-04,3467.21,3476.22,3442.59,5332718886.0,3459.15
2019-02-03,3516.14,3521.39,3447.92,5043937584.0,3464.01
2019-02-02,3484.63,3523.29,3467.57,5071623601.0,3521.06
2019-02-01,3460.55,3501.95,3431.59,5422926707.0,3487.95
2019-01-31,3485.41,3504.8,3447.92,5831198271.0,3457.79
2019-01-30,3443.9,3495.17,3429.39,5955112627.0,3486.18
2019-01-29,3468.87,3476.07,3400.82,5897159493.0,3448.12
2019-01-28,3584.28,3586.75,3439.23,6908930483.0,3470.45
2019-01-27,3604.69,3612.67,3567.25,5570752966.0,3583.97
2019-01-26,3599.72,3654.93,3593.35,5098183235.0,3602.46
2019-01-25,3607.39,3612.93,3575.6,5265847539.0,3599.77
2019-01-24,3584.5,3616.09,3569.09,5262869046.0,3600.87
2019-01-23,3605.56,3623.07,3565.31,5433755649.0,3585.12
2019-01-22,3575.08,3620.75,3539.72,5313623556.0,3604.58
2019-01-21,3600.37,3608.84,3558.54,5004347059.0,3576.03
2019-01-20,3725.45,3743.39,3583.02,5582489560.0,3601.01
2019-01-19,3652.38,3758.53,3652.38,5955691380.0,3728.57
2019-01-18,3677.99,3682.52,3637.08,5002961727.0,3657.84
2019-01-17,3651.87,3680.14,3621.96,5464420383.0,3678.56
2019-01-16,3631.51,3685.78,3624.67,5394457145.0,3655.01
2019-01-15,3704.22,3720.15,3619.95,5537192302.0,3630.68
2019-01-14,3557.31,3727.84,3552.29,5651384490.0,3706.05
2019-01-13,3658.87,3674.76,3544.93,4681302466.0,3552.95
2019-01-12,3686.97,3698.98,3653.81,4778170883.0,3661.3
2019-01-11,3674.02,3713.88,3653.07,5538712865.0,3687.37
2019-01-10,4034.41,4064.07,3659.17,6874143796.0,3678.92
2019-01-09,4031.55,4068.4,4022.66,5115905225.0,4035.3
2019-01-08,4028.47,4109.02,3996.96,5306593305.0,4030.85
2019-01-07,4078.58,4092.61,4020.89,5228625637.0,4025.25
2019-01-06,3836.52,4093.3,3826.51,5597027440.0,4076.63
2019-01-05,3851.97,3904.9,3836.9,5137609824.0,3845.19
2019-01-04,3832.04,3865.93,3783.85,4847965467.0,3857.72
2019-01-03,3931.05,3935.69,3826.22,4530215219.0,3836.74
2019-01-02,3849.22,3947.98,3817.41,5244856836.0,3943.41
2019-01-01,3746.71,3850.91,3707.23,4324200990.0,3843.52
2018-12-31,3866.84,3868.74,3725.87,4661840806.0,3742.7
2018-12-30,3822.38,3901.91,3797.22,4770578575.0,3865.95
2018-12-29,3932.49,3963.76,3820.41,4991655917.0,3820.41
2018-12-28,3653.13,3956.14,3642.63,5631554348.0,3923.92
2018-12-27,3854.69,3874.42,3645.45,5130222366.0,3654.83
2018-12-26,3819.67,3893.36,3769.86,5326547918.0,3857.3
2018-12-25,4081.03,4089.56,3760.02,6158207293.0,3815.49
2018-12-24,4000.33,4271.79,4000.33,7240968501.0,4078.6
2018-12-23,4020.99,4085.72,3976.41,6151275490.0,3998.98
2018-12-22,3898.08,4014.18,3855.74,5605823233.0,4014.18
2018-12-21,4133.7,4198.43,3850.95,7206015706.0,3896.54
2018-12-20,3742.2,4191.23,3728.97,8927129279.0,4134.44
2018-12-19,3706.82,3949.32,3687.23,6810689119.0,3745.95
2018-12-18,3544.76,3701.35,3487.17,5911325473.0,3696.06
2018-12-17,3253.12,3597.92,3253.12,5409247918.0,3545.86
2018-12-16,3236.27,3305.75,3233.82,3744248994.0,3252.84
2018-12-15,3244.0,3275.38,3191.3,3551763561.0,3236.76
2018-12-14,3311.75,3329.56,3206.54,4372763663.0,3242.48
2018-12-13,3487.88,3489.74,3298.13,4343372456.0,3313.68
2018-12-12,3421.46,3534.23,3413.48,4139364829.0,3486.95
2018-12-11,3497.55,3513.19,3392.25,4696765188.0,3424.59
2018-12-10,3612.05,3647.33,3470.14,5020968740.0,3502.66
2018-12-09,3473.23,3685.31,3469.09,4947372847.0,3614.23
2018-12-08,3421.91,3506.04,3350.65,5305024497.0,3476.11
2018-12-07,3512.59,3512.59,3280.23,6835615448.0,3419.94
2018-12-06,3754.07,3874.97,3521.1,5878333109.0,3521.1
2018-12-05,3958.89,3969.54,3753.99,5302481574.0,3753.99
2018-12-04,3886.29,4075.63,3832.75,5028069239.0,3956.89
2018-12-03,4147.32,4155.98,3840.45,5089570994.0,3894.13
2018-12-02,4200.73,4301.52,4110.98,5262697895.0,4139.88
2018-12-01,4024.46,4309.38,3969.71,5375314093.0,4214.67
2018-11-30,4289.09,4322.98,3942.82,6048016717.0,4017.27
2018-11-29,4269.0,4413.02,4145.77,6503347767.0,4278.85
2018-11-28,3822.47,4385.9,3822.47,7280280000.0,4257.42
2018-11-27,3765.95,3862.96,3661.01,5998720000.0,3820.72
2018-11-26,4015.07,4107.14,3643.92,6476900000.0,3779.13
2018-11-25,3880.78,4120.87,3585.06,6825640000.0,4009.97
2018-11-24,4347.69,4413.09,3795.16,4679500000.0,3880.76
2018-11-23,4360.7,4396.42,4195.68,4871490000.0,4347.11
2018-11-22,4611.57,4629.64,4365.64,4569370000.0,4365.94
2018-11-21,4465.54,4675.73,4343.98,6120120000.0,4602.17
2018-11-20,4863.93,4951.61,4272.11,8428290000.0,4451.87
2018-11-19,5620.78,5620.78,4842.91,7039560000.0,4871.49
2018-11-18,5559.74,5653.61,5559.74,4159680000.0,5623.54
2018-11-17,5578.58,5578.58,5519.56,4303150000.0,5554.33
2018-11-16,5645.32,5657.02,5498.94,5279320000.0,5575.55
2018-11-15,5736.15,5774.82,5358.38,7032140000.0,5648.03
2018-11-14,6351.24,6371.55,5544.09,7398940000.0,5738.35
2018-11-13,6373.19,6395.27,6342.67,4503800000.0,6359.49
2018-11-12,6411.76,6434.21,6360.47,4295770000.0,6371.27
2018-11-11,6413.63,6423.25,6350.17,3939060000.0,6411.27
2018-11-10,6386.13,6437.28,6385.31,3705320000.0,6409.22
2018-11-09,6442.6,6456.46,6373.37,4346820000.0,6385.62
2018-11-08,6522.27,6536.92,6438.53,4665260000.0,6453.72
2018-11-07,6468.5,6552.16,6468.31,4941260000.0,6530.14
2018-11-06,6433.38,6463.55,6408.16,4700040000.0,6461.01
2018-11-05,6363.62,6480.59,6363.62,4174800000.0,6419.66
2018-11-04,6365.47,6388.63,6294.57,4390020000.0,6376.13
2018-11-03,6387.24,6400.07,6342.37,3658640000.0,6361.26
2018-11-02,6378.92,6396.86,6327.38,4234870000.0,6388.44
2018-11-01,6318.14,6547.14,6311.83,3789400000.0,6377.78
2018-10-31,6336.99,6349.16,6316.88,4191240000.0,6317.61
2018-10-30,6337.04,6364.99,6310.14,3781100000.0,6334.27
2018-10-29,6492.35,6503.6,6306.99,4199910000.0,6332.63
2018-10-28,6482.66,6502.28,6447.91,3445190000.0,6486.39
2018-10-27,6480.84,6507.41,6453.53,3393250000.0,6480.38
2018-10-26,6468.44,6498.29,6449.61,3306050000.0,6474.75
2018-10-25,6484.65,6504.65,6447.03,3230550000.0,6476.29
2018-10-24,6478.89,6521.99,6468.86,3424670000.0,6495.84
2018-10-23,6472.36,6506.01,6451.27,3716150000.0,6475.74
2018-10-22,6486.05,6543.8,6462.98,3672860000.0,6487.16
2018-10-21,6490.09,6556.38,6476.0,3253610000.0,6482.35
2018-10-20,6460.92,6497.72,6449.0,3379130000.0,6489.19
2018-10-19,6478.07,6493.68,6445.31,3578870000.0,6465.41
2018-10-18,6542.33,6567.54,6450.04,3924080000.0,6476.71
2018-10-17,6590.52,6601.21,6517.45,4088420000.0,6544.43
2018-10-16,6601.41,6673.59,6571.37,4074800000.0,6596.11
2018-10-15,6292.64,6965.06,6258.68,7370770000.0,6596.54
2018-10-14,6288.49,6363.21,6280.15,3085320000.0,6290.93
2018-10-13,6278.08,6308.51,6259.81,3064030000.0,6285.99
2018-10-12,6239.25,6328.5,6236.47,3783500000.0,6274.58
2018-10-11,6586.74,6586.74,6243.74,5181640000.0,6256.24
2018-10-10,6640.29,6640.29,6538.96,3787650000.0,6585.53
2018-10-09,6653.08,6661.41,6606.94,3580810000.0,6642.64
2018-10-08,6600.19,6675.06,6576.04,3979460000.0,6652.23
2018-10-07,6590.68,6641.49,6557.04,3306630000.0,6602.95
2018-10-06,6622.45,6628.54,6577.8,3259740000.0,6588.31
2018-10-05,6574.15,6623.62,6557.41,3671500000.0,6622.48
2018-10-04,6497.91,6603.31,6497.91,3838410000.0,6576.69
2018-10-03,6553.86,6571.46,6454.03,3887310000.0,6502.59
2018-10-02,6593.24,6611.84,6537.9,3979260000.0,6556.1
2018-10-01,6619.85,6653.3,6549.08,4000970000.0,6589.62
2018-09-30,6604.71,6643.78,6566.54,4002280000.0,6625.56
2018-09-29,6643.1,6643.1,6511.65,4363690000.0,6601.96
2018-09-28,6678.75,6785.03,6598.32,5014430000.0,6644.13
2018-09-27,6495.29,6712.1,6464.95,4606810000.0,6676.75
2018-09-26,6452.79,6585.91,6397.89,4437300000.0,6495.0
2018-09-25,6603.64,6603.64,6381.86,4726180000.0,6446.47
2018-09-24,6704.77,6713.56,6580.9,4177310000.0,6595.41
2018-09-23,6715.32,6766.15,6679.42,4197500000.0,6710.63
2018-09-22,6735.05,6814.56,6616.8,4509660000.0,6721.98
2018-09-21,6513.87,6794.33,6496.36,6531940000.0,6734.95
2018-09-20,6398.85,6529.26,6395.95,4348110000.0,6519.67
2018-09-19,6371.85,6448.46,6208.34,4431340000.0,6398.54
2018-09-18,6280.91,6384.18,6265.71,4180090000.0,6371.3
2018-09-17,6514.06,6540.21,6257.52,3910780000.0,6281.2
2018-09-16,6536.68,6544.33,6460.1,3273730000.0,6517.18
2018-09-15,6509.4,6561.72,6493.55,3216300000.0,6543.2
2018-09-14,6515.41,6596.1,6456.17,4076220000.0,6512.71
2018-09-13,6354.24,6535.41,6354.24,4210910000.0,6517.31
2018-09-12,6317.01,6363.87,6265.09,4064230000.0,6351.8
2018-09-11,6331.88,6398.92,6260.21,3849910000.0,6321.2
2018-09-10,6301.57,6374.98,6292.76,3714100000.0,6329.7
2018-09-09,6223.38,6446.26,6201.22,3671890000.0,6300.86
2018-09-08,6460.17,6534.25,6197.52,3835060000.0,6225.98
2018-09-07,6528.92,6555.29,6396.87,4264680000.0,6467.07
2018-09-06,6755.14,6755.14,6404.72,5523470000.0,6529.17
2018-09-05,7361.46,7388.43,6792.83,5800460000.0,6792.83
2018-09-04,7263.0,7388.26,7255.44,4273640000.0,7361.66
2018-09-03,7279.03,7317.94,7208.15,4087760000.0,7260.06
2018-09-02,7189.58,7306.31,7132.16,4329540000.0,7272.72
2018-09-01,7044.81,7242.29,7038.05,4116050000.0,7193.25
2018-08-31,6973.97,7057.17,6920.16,4495650000.0,7037.58
2018-08-30,7043.76,7072.69,6834.69,4463250000.0,6978.23
2018-08-29,7091.71,7113.3,6970.82,4145880000.0,7047.16
2018-08-28,6891.08,7109.56,6882.34,4659940000.0,7096.28
2018-08-27,6710.8,6884.64,6689.71,4019000000.0,6884.64
2018-08-26,6754.64,6774.75,6620.75,3295500000.0,6707.26
2018-08-25,6719.95,6789.63,6700.96,3312600000.0,6763.19
2018-08-24,6551.52,6719.96,6498.64,4097820000.0,6719.96
2018-08-23,6371.34,6546.54,6371.34,3426180000.0,6534.88
2018-08-22,6486.25,6816.79,6310.11,4668110000.0,6376.71
2018-08-21,6301.07,6500.87,6298.24,3377180000.0,6488.76
2018-08-20,6500.51,6536.92,6297.93,3665100000.0,6308.53
2018-08-19,6422.57,6537.98,6361.55,3311170000.0,6506.07
2018-08-18,6583.43,6617.35,6353.73,3984520000.0,6423.76
2018-08-17,6340.91,6582.5,6324.97,4992990000.0,6580.63
2018-08-16,6294.23,6473.5,6276.41,4328420000.0,6334.73
2018-08-15,6221.42,6588.49,6221.42,4895450000.0,6308.52
2018-08-14,6287.66,6287.94,5971.05,5301700000.0,6199.71
2018-08-13,6341.36,6537.05,6225.72,4083980000.0,6297.57
2018-08-12,6283.65,6409.85,6237.5,5665250000.0,6322.69
2018-08-11,6185.79,6455.74,6109.03,4047850000.0,6295.73
2018-08-10,6571.42,6591.26,6124.52,4528680000.0,6184.71
2018-08-09,6305.56,6625.73,6249.07,4267040000.0,6568.23
2018-08-08,6746.85,6746.85,6226.22,5064430000.0,6305.8
2018-08-07,6958.32,7146.56,6748.24,4682800000.0,6753.12
2018-08-06,7062.94,7166.55,6890.54,3925900000.0,6951.8
2018-08-05,7031.08,7102.77,6940.7,3679110000.0,7068.48
2018-08-04,7438.67,7497.49,6984.07,4268390000.0,7032.85
2018-08-03,7562.14,7562.14,7328.65,4627150000.0,7434.39
2018-08-02,7634.19,7712.77,7523.44,4214110000.0,7567.15
2018-08-01,7769.04,7769.04,7504.95,4797620000.0,7624.91
2018-07-31,8181.2,8181.53,7696.93,5287530000.0,7780.44
2018-07-30,8221.58,8235.5,7917.5,5551400000.0,8180.48
2018-07-29,8205.82,8272.26,8141.18,4107190016.0,8218.46
2018-07-28,8169.06,8222.85,8110.77,3988750080.0,8192.15
2018-07-27,7950.4,8262.66,7839.76,5195879936.0,8165.01
2018-07-26,8176.85,8290.33,7878.71,4899089920.0,7951.58
2018-07-25,8379.66,8416.87,8086.36,5845400064.0,8181.39
2018-07-24,7716.51,8424.27,7705.5,7277689856.0,8424.27
2018-07-23,7414.71,7771.5,7409.1,5132480000.0,7711.11
2018-07-22,7417.8,7537.95,7383.82,3695460096.0,7418.49
2018-07-21,7352.72,7437.64,7262.41,3726609920.0,7419.29
2018-07-20,7467.4,7594.67,7323.26,4936869888.0,7354.13
2018-07-19,7378.2,7494.46,7295.46,5111629824.0,7466.86
2018-07-18,7315.32,7534.99,7280.47,6103410176.0,7370.78
2018-07-17,6739.65,7387.24,6684.17,5961950208.0,7321.04
2018-07-16,6357.01,6741.75,6357.01,4725799936.0,6741.75
2018-07-15,6272.7,6403.46,6256.51,3285459968.0,6359.64
2018-07-14,6247.5,6298.19,6212.22,2923670016.0,6276.12
2018-07-13,6235.03,6310.55,6192.24,3805400064.0,6238.05
2018-07-12,6396.78,6397.1,6136.42,3770170112.0,6228.81
2018-07-11,6330.77,6444.96,6330.47,3644859904.0,6394.71
2018-07-10,6739.21,6767.74,6320.72,4052430080.0,6329.95
2018-07-09,6775.08,6838.68,6724.34,3718129920.0,6741.75
